topic,candidate,score,tp
EP-1635280-A1,EP-0905992,0.6455139,0
EP-1635280-A1,WO-1996021906,0.6450051,0
EP-1635280-A1,EP-1020833,0.6449347,0
EP-1635280-A1,EP-0699573,0.6442535,0
EP-1635280-A1,EP-0780273,0.6441977,0
EP-1635280-A1,EP-0647076,0.6427048,0
EP-1635280-A1,EP-0681549,0.64226043,0
EP-1635280-A1,EP-1220553,0.64211655,0
EP-1635280-A1,EP-0876850,0.6418979,0
EP-1635280-A1,WO-1998000772,0.6417425,0
EP-1635280-A1,EP-0926623,0.6402978,0
EP-1635280-A1,EP-0901670,0.64019215,0
EP-1635280-A1,EP-1074441,0.6398439,0
EP-1635280-A1,EP-1062621,0.6398268,0
EP-1635280-A1,EP-0678804,0.639395,0
EP-1635280-A1,EP-0649032,0.6393872,0
EP-1635280-A1,EP-1305899,0.6392294,0
EP-1635280-A1,WO-1998053420,0.6391894,0
EP-1635280-A1,EP-0781440,0.6389258,0
EP-1635280-A1,EP-1172016,0.63865525,0
EP-1635280-A1,WO-1999034325,0.6381836,0
EP-1635280-A1,EP-0815465,0.6381324,0
EP-1635280-A1,EP-1146444,0.6370948,0
EP-1635280-A1,EP-1040447,0.63690984,0
EP-1635280-A1,EP-0425355,0.63675344,0
EP-1635280-A1,WO-1999042968,0.63652635,0
EP-1635280-A1,WO-2002013419,0.63645816,0
EP-1635280-A1,WO-1999044385,0.636075,0
EP-1635280-A1,WO-1999034632,0.6355575,0
EP-1635280-A1,EP-1234473,0.63538396,0
EP-1635280-A1,WO-2001059472,0.63500965,0
EP-1635280-A1,EP-0749609,0.6348581,0
EP-1635280-A1,WO-1999046722,0.63474107,0
EP-1635280-A1,WO-1996029611,0.6345289,0
EP-1635280-A1,EP-0505266,0.6344046,0
EP-1635280-A1,EP-0764854,0.6342646,0
EP-1635280-A1,WO-2000013034,0.6339092,0
EP-1635280-A1,EP-0740801,0.63384205,0
EP-1635280-A1,WO-2001067034,0.6336975,0
EP-1635280-A1,WO-1995002874,0.63347316,0
EP-1635280-A1,WO-2001089189,0.63330674,0
EP-1635280-A1,EP-0895434,0.63318765,0
EP-1635280-A1,EP-0330541,0.6330975,0
EP-1635280-A1,EP-1168879,0.63303995,0
EP-1635280-A1,EP-0678838,0.63250923,0
EP-1635280-A1,WO-1998026370,0.6324873,0
EP-1635280-A1,EP-0108011,0.6322346,0
EP-1635280-A1,EP-0529581,0.63219047,0
EP-1635280-A1,EP-1041392,0.63171136,0
EP-1635280-A1,EP-1102500,0.6316763,0
EP-1635280-A1,EP-0247949,0.63162315,0
EP-1635280-A1,EP-0714076,0.63155776,0
EP-1635280-A1,EP-1205763,0.63151455,0
EP-1635280-A1,EP-0206912,0.6314732,0
EP-1635280-A1,WO-2002021860,0.6313294,0
EP-1635280-A1,EP-0446735,0.63111496,0
EP-1635280-A1,WO-2001074039,0.63093877,0
EP-1635280-A1,EP-0639486,0.6307409,0
EP-1635280-A1,EP-0423026,0.63044405,0
EP-1635280-A1,WO-2001063956,0.6304426,0
EP-1635280-A1,EP-1025555,0.6303344,0
EP-1635280-A1,EP-0671702,0.6302142,0
EP-1635280-A1,EP-0799754,0.62989265,0
EP-1635280-A1,EP-1065625,0.6298167,0
EP-1635280-A1,EP-1057355,0.6298127,0
EP-1635280-A1,EP-0936808,0.629704,0
EP-1635280-A1,WO-1999023543,0.6295146,0
EP-1635280-A1,EP-1059510,0.6292851,0
EP-1635280-A1,EP-0517331,0.6292442,0
EP-1635280-A1,EP-0440545,0.62907386,0
EP-1635280-A1,EP-0391775,0.6289692,0
EP-1635280-A1,EP-0242288,0.62892294,0
EP-1635280-A1,WO-1995008127,0.6285357,0
EP-1635280-A1,EP-1129567,0.6281651,0
EP-1635280-A1,EP-0747721,0.6281371,0
EP-1635280-A1,WO-2001052517,0.6280372,0
EP-1635280-A1,EP-0341254,0.6278539,0
EP-1635280-A1,EP-1195980,0.6276859,0
EP-1635280-A1,EP-1138128,0.6276119,0
EP-1635280-A1,EP-0984651,0.627524,0
EP-1635280-A1,EP-1027636,0.6274705,0
EP-1635280-A1,EP-1282979,0.6273469,0
EP-1635280-A1,WO-2002009345,0.6271771,0
EP-1635280-A1,EP-0369662,0.6267879,0
EP-1635280-A1,EP-1244049,0.6267508,0
EP-1635280-A1,EP-0075123,0.6267154,0
EP-1635280-A1,EP-1202592,0.62660325,0
EP-1635280-A1,WO-1999036877,0.62657,0
EP-1635280-A1,WO-1998028634,0.6264678,0
EP-1635280-A1,EP-1132713,0.6264068,0
EP-1635280-A1,EP-1276341,0.62614095,0
EP-1635280-A1,EP-0932051,0.62612784,0
EP-1635280-A1,EP-0762308,0.6260085,0
EP-1635280-A1,WO-2001043483,0.6259003,0
EP-1635280-A1,EP-0990171,0.6256062,0
EP-1635280-A1,EP-0074330,0.6255017,0
EP-1635280-A1,WO-2001026069,0.62549746,0
EP-1635280-A1,WO-2000030328,0.6250669,0
EP-1635280-A1,WO-2002001027,0.62498003,0
EP-1635280-A1,EP-0961938,0.6249601,0
EP-1635280-A1,EP-0833538,0.6247492,0
EP-1635280-A1,EP-0689062,0.624624,0
EP-1635280-A1,EP-1239421,0.62454337,0
EP-1635280-A1,WO-2001089887,0.6243383,0
EP-1635280-A1,WO-1997034250,0.62432766,0
EP-1635280-A1,WO-2001057699,0.6239259,0
EP-1635280-A1,WO-2001011752,0.6239059,0
EP-1635280-A1,EP-0876654,0.62382627,0
EP-1635280-A1,EP-0578374,0.6233424,0
EP-1635280-A1,EP-1163533,0.622722,0
EP-1635280-A1,EP-0887779,0.6225743,0
EP-1635280-A1,EP-1195997,0.62255776,0
EP-1635280-A1,WO-2000046774,0.6222771,0
EP-1635280-A1,WO-2001022760,0.62218106,0
EP-1635280-A1,EP-0999517,0.62213665,0
EP-1635280-A1,WO-1995028776,0.62210035,0
EP-1635280-A1,EP-0847550,0.6220429,0
EP-1635280-A1,EP-0954824,0.62191296,0
EP-1635280-A1,EP-1044439,0.62181777,0
EP-1635280-A1,EP-1151426,0.6217402,0
EP-1635280-A1,WO-2001012480,0.62166953,0
EP-1635280-A1,WO-2002021429,0.62151384,0
EP-1635280-A1,EP-0991287,0.6214125,0
EP-1635280-A1,EP-1170598,0.62102944,0
EP-1635280-A1,EP-1146655,0.6208294,0
EP-1635280-A1,EP-1200931,0.62078667,0
EP-1635280-A1,EP-0948223,0.620419,0
EP-1635280-A1,EP-0708952,0.6202395,0
EP-1635280-A1,EP-0884706,0.6201862,0
EP-1635280-A1,WO-2000030030,0.6200664,0
EP-1635280-A1,EP-0721291,0.6199118,0
EP-1635280-A1,WO-1998059258,0.6196611,0
EP-1635280-A1,EP-0299848,0.6196555,0
EP-1635280-A1,EP-0790748,0.6193317,0
EP-1635280-A1,EP-1045325,0.61927414,0
EP-1635280-A1,WO-1997014335,0.6188944,0
EP-1635280-A1,WO-1996008802,0.6184101,0
EP-1635280-A1,WO-1999039219,0.6180785,0
EP-1635280-A1,EP-1193994,0.6180514,0
EP-1635280-A1,EP-1258829,0.6178429,0
EP-1635280-A1,WO-2000052498,0.61778915,0
EP-1635280-A1,WO-2000028345,0.6175951,0
EP-1635280-A1,EP-0435738,0.6174831,0
EP-1635280-A1,WO-1999021388,0.61723375,0
EP-1635280-A1,EP-0703462,0.6170628,0
EP-1635280-A1,WO-1999036878,0.6170307,0
EP-1635280-A1,EP-0672917,0.6169369,0
EP-1635280-A1,WO-1998010397,0.61687183,0
EP-1635280-A1,EP-0925567,0.6167908,0
EP-1635280-A1,EP-1307994,0.6166084,0
EP-1635280-A1,WO-2001044831,0.61659193,0
EP-1635280-A1,EP-0524081,0.61652493,0
EP-1635280-A1,EP-0570289,0.61649317,0
EP-1635280-A1,WO-1997042578,0.61646724,0
EP-1635280-A1,WO-2001091498,0.61634266,0
EP-1635280-A1,EP-0670556,0.61614466,0
EP-1635280-A1,EP-1096810,0.616122,0
EP-1635280-A1,EP-0600803,0.61590993,0
EP-1635280-A1,EP-0967814,0.6157901,0
EP-1635280-A1,EP-1188156,0.6155812,0
EP-1635280-A1,EP-0794678,0.6153194,0
EP-1635280-A1,WO-1998051020,0.6152115,0
EP-1635280-A1,WO-2001011540,0.61520064,0
EP-1635280-A1,EP-1216466,0.6150801,0
EP-1635280-A1,WO-1999013358,0.6148083,0
EP-1635280-A1,EP-1009005,0.6147921,0
EP-1635280-A1,WO-2002032158,0.61461604,0
EP-1635280-A1,EP-1169688,0.6145617,0
EP-1635280-A1,EP-1515155,0.61447513,0
EP-1635280-A1,WO-1999048225,0.61444867,0
EP-1635280-A1,EP-0706664,0.6143446,0
EP-1635280-A1,EP-1246094,0.61407363,0
EP-1635280-A1,EP-0829967,0.61346686,0
EP-1635280-A1,EP-1002441,0.61335963,0
EP-1635280-A1,WO-2002003094,0.6131634,0
EP-1635280-A1,WO-2000043946,0.6130824,0
EP-1635280-A1,WO-2000018620,0.6128811,0
EP-1635280-A1,EP-1327325,0.6124537,0
EP-1635280-A1,EP-1065626,0.61239076,0
EP-1635280-A1,EP-1221152,0.6123086,0
EP-1635280-A1,EP-0759597,0.6121522,0
EP-1635280-A1,EP-1108222,0.61205196,0
EP-1635280-A1,EP-0744974,0.61203384,0
EP-1635280-A1,EP-0649110,0.6120024,0
EP-1635280-A1,EP-0197815,0.6115946,0
EP-1635280-A1,EP-0868131,0.61141485,0
EP-1635280-A1,EP-0694887,0.61137307,0
EP-1635280-A1,EP-1175016,0.6113069,0
EP-1635280-A1,WO-1998029826,0.6112098,0
EP-1635280-A1,EP-0180512,0.61115646,0
EP-1635280-A1,EP-1079644,0.6111288,0
EP-1635280-A1,WO-2001090773,0.6109071,0
EP-1635280-A1,WO-2001099459,0.6108001,0
EP-1635280-A1,WO-2000021049,0.61070806,0
EP-1635280-A1,EP-1043599,0.61065257,0
EP-1635280-A1,EP-0239467,0.61061066,0
EP-1635280-A1,WO-2000025284,0.61054707,0
EP-1635280-A1,EP-0857981,0.61034125,0
EP-1635280-A1,WO-1996036028,0.61028755,0
EP-1635280-A1,EP-0757864,0.61014557,0
EP-1635280-A1,EP-0834084,0.60975987,0
EP-1635280-A1,WO-1998038522,0.60963786,0
EP-1635280-A1,WO-2000052945,0.60963404,0
EP-1635280-A1,EP-1160752,0.60952,0
EP-1635280-A1,EP-0533581,0.6094686,0
EP-1635280-A1,EP-1037480,0.6093335,0
EP-1635280-A1,WO-2002030053,0.60930485,0
EP-1635280-A1,EP-0744626,0.60909003,0
EP-1635280-A1,WO-1999049593,0.6090703,0
EP-1635280-A1,WO-2000068907,0.60903585,0
EP-1635280-A1,WO-1999056435,0.60891455,0
EP-1635280-A1,EP-1195844,0.6089052,0
EP-1635280-A1,EP-0732664,0.60889506,0
EP-1635280-A1,EP-1179827,0.60886693,0
EP-1635280-A1,EP-0603050,0.6088183,0
EP-1635280-A1,EP-0766491,0.6088086,0
EP-1635280-A1,EP-1267021,0.6088015,0
EP-1635280-A1,EP-0830797,0.60873586,0
EP-1635280-A1,EP-1061756,0.60872877,0
EP-1635280-A1,WO-1995001617,0.60871863,0
EP-1635280-A1,EP-1164555,0.60871655,0
EP-1635280-A1,EP-0263064,0.60853326,0
EP-1635280-A1,EP-1120935,0.60848343,0
EP-1635280-A1,WO-2001052186,0.608254,0
EP-1635280-A1,EP-1170711,0.6082356,0
EP-1635280-A1,WO-2000038460,0.60816336,0
EP-1635280-A1,EP-1238436,0.6081527,0
EP-1635280-A1,WO-2000060556,0.60807914,0
EP-1635280-A1,EP-1143377,0.6078424,0
EP-1635280-A1,WO-2001022379,0.607813,0
EP-1635280-A1,WO-2002013562,0.6073803,0
EP-1635280-A1,EP-0334754,0.6073519,0
EP-1635280-A1,EP-0542509,0.60732436,0
EP-1635280-A1,EP-0586492,0.60731006,0
EP-1635280-A1,WO-1999060499,0.6072855,0
EP-1635280-A1,EP-1180301,0.6071664,0
EP-1635280-A1,EP-0732601,0.6071546,0
EP-1635280-A1,EP-0681258,0.60705936,0
EP-1635280-A1,WO-2000075891,0.6068566,0
EP-1635280-A1,WO-2001003057,0.6067784,0
EP-1635280-A1,WO-2001022118,0.60669124,0
EP-1635280-A1,EP-0851607,0.60659593,0
EP-1635280-A1,EP-0315546,0.60640556,0
EP-1635280-A1,EP-1320080,0.6063325,0
EP-1635280-A1,EP-1203435,0.60629785,0
EP-1635280-A1,EP-1016872,0.6060865,0
EP-1635280-A1,EP-0729038,0.60602564,0
EP-1635280-A1,EP-0807828,0.60601795,0
EP-1635280-A1,WO-1998034423,0.6059388,0
EP-1635280-A1,EP-0786750,0.6058713,0
EP-1635280-A1,EP-0624996,0.60568,0
EP-1635280-A1,WO-1999034169,0.60546035,0
EP-1635280-A1,EP-0911644,0.60540926,0
EP-1635280-A1,WO-2000074015,0.60537404,0
EP-1635280-A1,EP-1102445,0.6052903,0
EP-1635280-A1,EP-0984299,0.6051802,0
EP-1635280-A1,EP-0434817,0.6050539,0
EP-1635280-A1,EP-1067813,0.6050248,0
EP-1635280-A1,WO-2001045139,0.60501736,0
EP-1635280-A1,EP-0945827,0.60496575,0
EP-1635280-A1,WO-1998034431,0.6047298,0
EP-1635280-A1,EP-1031847,0.60472345,0
EP-1635280-A1,EP-1062479,0.6044652,0
EP-1635280-A1,EP-1296276,0.60442936,0
EP-1635280-A1,WO-1999013673,0.6043281,0
EP-1635280-A1,EP-1128697,0.6042794,0
EP-1635280-A1,WO-2001030102,0.6041713,0
EP-1635280-A1,EP-0593320,0.60415614,0
EP-1635280-A1,EP-1043677,0.6041461,0
EP-1635280-A1,EP-0865004,0.6040899,0
EP-1635280-A1,EP-0887943,0.6040217,0
EP-1635280-A1,WO-1996035306,0.6037618,0
EP-1635280-A1,WO-1999055057,0.60375935,0
EP-1635280-A1,EP-1316814,0.6034806,0
EP-1635280-A1,WO-1999014957,0.6033519,0
EP-1635280-A1,WO-2001037004,0.6032988,0
EP-1635280-A1,EP-0088067,0.60327756,0
EP-1635280-A1,EP-0897563,0.60325146,0
EP-1635280-A1,EP-0522040,0.60315394,0
EP-1635280-A1,EP-0603034,0.60311586,0
EP-1635280-A1,EP-0884887,0.6030266,0
EP-1635280-A1,WO-2000030529,0.6029998,0
EP-1635280-A1,WO-2000050916,0.6029532,0
EP-1635280-A1,EP-1124392,0.6029303,0
EP-1635280-A1,EP-1164534,0.60290253,0
EP-1635280-A1,EP-1307856,0.60284126,0
EP-1635280-A1,WO-2001045446,0.6027902,0
EP-1635280-A1,EP-0694893,0.602779,0
EP-1635280-A1,EP-0833537,0.6026664,0
EP-1635280-A1,EP-0326559,0.6026627,0
EP-1635280-A1,EP-1043679,0.60231483,0
EP-1635280-A1,WO-2002041651,0.60206664,0
EP-1635280-A1,EP-1150534,0.60174716,0
EP-1635280-A1,EP-1203505,0.6016685,0
EP-1635280-A1,WO-2002007077,0.6016609,0
EP-1635280-A1,WO-1995005071,0.6016433,0
EP-1635280-A1,WO-1988002205,0.60153353,0
EP-1635280-A1,WO-2001028275,0.60148716,0
EP-1635280-A1,EP-0910899,0.6010902,0
EP-1635280-A1,EP-1172269,0.6009461,0
EP-1635280-A1,EP-0514244,0.6008333,0
EP-1635280-A1,EP-0721290,0.60070634,0
EP-1635280-A1,WO-2001069280,0.6006696,0
EP-1635280-A1,EP-1259834,0.6006292,0
EP-1635280-A1,WO-2001098791,0.60056806,0
EP-1635280-A1,EP-1189463,0.6003974,0
EP-1635280-A1,WO-2000027152,0.6002685,0
EP-1635280-A1,EP-0870279,0.60019886,0
EP-1635280-A1,EP-1305970,0.6001468,0
EP-1635280-A1,EP-0847173,0.6000718,0
EP-1635280-A1,EP-1167155,0.5999943,0
EP-1635280-A1,EP-1256095,0.5998763,0
EP-1635280-A1,EP-1084421,0.59986037,0
EP-1635280-A1,EP-1571867,0.5997305,0
EP-1635280-A1,EP-0898408,0.5996594,0
EP-1635280-A1,EP-1184999,0.59964323,0
EP-1635280-A1,WO-2001090771,0.59956026,0
EP-1635280-A1,WO-1999041715,0.5995044,0
EP-1635280-A1,WO-2000040041,0.59949005,0
EP-1635280-A1,EP-0531241,0.5994717,0
EP-1635280-A1,EP-1158829,0.5992829,0
EP-1635280-A1,EP-0409016,0.5992803,0
EP-1635280-A1,EP-1154367,0.5992582,0
EP-1635280-A1,EP-1021790,0.5992373,0
EP-1635280-A1,WO-2002017240,0.5991135,0
EP-1635280-A1,EP-1284894,0.5990418,0
EP-1635280-A1,WO-1998048396,0.59897006,0
EP-1635280-A1,EP-1199626,0.59889007,0
EP-1635280-A1,EP-0899578,0.5988419,0
EP-1635280-A1,EP-0897355,0.59878206,0
EP-1635280-A1,EP-1342220,0.59859216,0
EP-1635280-A1,EP-1303155,0.5985496,0
EP-1635280-A1,WO-2001099448,0.5985232,0
EP-1635280-A1,EP-0657748,0.5985109,0
EP-1635280-A1,WO-2000036974,0.5984416,0
EP-1635280-A1,EP-1100226,0.5983925,0
EP-1635280-A1,EP-1214686,0.5981099,0
EP-1635280-A1,WO-2001069806,0.5980745,0
EP-1635280-A1,WO-2000069202,0.5979003,0
EP-1635280-A1,EP-0534868,0.5977921,0
EP-1635280-A1,EP-1163625,0.5977029,0
EP-1635280-A1,EP-0701230,0.5976969,0
EP-1635280-A1,EP-0867848,0.597685,0
EP-1635280-A1,EP-1041468,0.5976398,0
EP-1635280-A1,EP-0312431,0.5975411,0
EP-1635280-A1,EP-1139116,0.5975373,0
EP-1635280-A1,WO-2002005585,0.5973465,0
EP-1635280-A1,EP-0893931,0.59733045,0
EP-1635280-A1,EP-1184752,0.59725124,0
EP-1635280-A1,EP-0495708,0.59722304,0
EP-1635280-A1,EP-0994578,0.5971989,0
EP-1635280-A1,EP-0628935,0.59717965,0
EP-1635280-A1,EP-0987911,0.5971106,0
EP-1635280-A1,EP-1100251,0.5970922,0
EP-1635280-A1,EP-0976084,0.59706306,0
EP-1635280-A1,WO-2000007396,0.5970473,0
EP-1635280-A1,WO-1997001104,0.5970378,0
EP-1635280-A1,EP-0965050,0.5969926,0
EP-1635280-A1,EP-1154366,0.5969758,0
EP-1635280-A1,EP-1130937,0.5968816,0
EP-1635280-A1,EP-1296483,0.59686506,0
EP-1635280-A1,EP-1221684,0.5968478,0
EP-1635280-A1,EP-1235121,0.5967548,0
EP-1635280-A1,EP-0786668,0.5967193,0
EP-1635280-A1,WO-2000028401,0.5966939,0
EP-1635280-A1,WO-2002039137,0.5966614,0
EP-1635280-A1,WO-1999008470,0.5965836,0
EP-1635280-A1,EP-1167992,0.5964957,0
EP-1635280-A1,WO-2002003091,0.596434,0
EP-1635280-A1,EP-0191681,0.5963348,0
EP-1635280-A1,EP-0658002,0.5963242,0
EP-1635280-A1,WO-2001031573,0.59609735,0
EP-1635280-A1,EP-0822636,0.5958805,0
EP-1635280-A1,WO-2000026686,0.59586763,0
EP-1635280-A1,EP-0956715,0.59585965,0
EP-1635280-A1,EP-0119889,0.59583294,0
EP-1635280-A1,WO-2002009404,0.5957645,0
EP-1635280-A1,EP-1235448,0.59573734,0
EP-1635280-A1,EP-1168864,0.5957263,0
EP-1635280-A1,EP-1129430,0.59568894,0
EP-1635280-A1,EP-1299874,0.59560835,0
EP-1635280-A1,WO-1997024695,0.5955763,0
EP-1635280-A1,WO-2001045434,0.59555125,0
EP-1635280-A1,WO-2000062570,0.59551054,0
EP-1635280-A1,EP-1168634,0.59530985,0
EP-1635280-A1,WO-2000049820,0.5952741,0
EP-1635280-A1,EP-0321371,0.5952294,0
EP-1635280-A1,EP-0142436,0.5951513,0
EP-1635280-A1,WO-2000052493,0.5951468,0
EP-1635280-A1,WO-1999063357,0.59508324,0
EP-1635280-A1,WO-1999013353,0.59496725,0
EP-1635280-A1,EP-1112512,0.59492576,0
EP-1635280-A1,EP-1164756,0.5949139,0
EP-1635280-A1,EP-0084004,0.59485894,0
EP-1635280-A1,EP-0597753,0.59473926,0
EP-1635280-A1,WO-2001045198,0.5947329,0
EP-1635280-A1,EP-1608188,0.59472275,0
EP-1635280-A1,WO-1999046870,0.5947,0
EP-1635280-A1,WO-1999022334,0.59468335,0
EP-1635280-A1,EP-0986859,0.5946794,0
EP-1635280-A1,WO-2001095511,0.594663,0
EP-1635280-A1,WO-1997012174,0.5946218,0
EP-1635280-A1,WO-2000069186,0.59454405,0
EP-1635280-A1,EP-1026617,0.59447885,0
EP-1635280-A1,WO-1998056118,0.59447664,0
EP-1635280-A1,EP-1299608,0.59440106,0
EP-1635280-A1,WO-1996013134,0.5943332,0
EP-1635280-A1,EP-0525714,0.5942048,0
EP-1635280-A1,WO-1999046560,0.5941618,0
EP-1635280-A1,EP-1012632,0.5939156,0
EP-1635280-A1,EP-0898815,0.5939132,0
EP-1635280-A1,EP-1113678,0.59389323,0
EP-1635280-A1,EP-1303834,0.59388554,0
EP-1635280-A1,EP-1087332,0.5938791,0
EP-1635280-A1,WO-2000014980,0.59385145,0
EP-1635280-A1,EP-1168155,0.5936951,0
EP-1635280-A1,WO-1998011707,0.59363437,0
EP-1635280-A1,WO-2001074045,0.5936164,0
EP-1635485-A1,EP-0504022,0.72345454,0
EP-1635485-A1,EP-0043772,0.7178337,0
EP-1635485-A1,EP-0424238,0.7114214,0
EP-1635485-A1,EP-0267086,0.71101147,0
EP-1635485-A1,EP-0796786,0.7040544,0
EP-1635485-A1,EP-0603058,0.6945504,0
EP-1635485-A1,EP-0295978,0.6943029,0
EP-1635485-A1,EP-0886160,0.6897514,0
EP-1635485-A1,EP-0733226,0.68597305,0
EP-1635485-A1,WO-1998049746,0.6849072,0
EP-1635485-A1,EP-0762139,0.6821244,0
EP-1635485-A1,WO-2001095614,0.6816413,0
EP-1635485-A1,EP-1130809,0.679889,0
EP-1635485-A1,EP-0847149,0.6784207,0
EP-1635485-A1,WO-1995016219,0.67777705,0
EP-1635485-A1,EP-0658987,0.6750687,0
EP-1635485-A1,EP-0702246,0.6747739,0
EP-1635485-A1,EP-0314101,0.67256856,0
EP-1635485-A1,EP-0979539,0.6722146,0
EP-1635485-A1,EP-0539264,0.67200553,0
EP-1635485-A1,EP-0394897,0.6719928,0
EP-1635485-A1,EP-0863627,0.6718559,1
EP-1635485-A1,EP-0911995,0.66909564,0
EP-1635485-A1,EP-0844748,0.6686282,0
EP-1635485-A1,EP-0341142,0.6677326,0
EP-1635485-A1,EP-0465280,0.66668236,0
EP-1635485-A1,EP-0321342,0.66647065,0
EP-1635485-A1,EP-0847150,0.6664164,0
EP-1635485-A1,EP-0099769,0.6650013,0
EP-1635485-A1,EP-1028549,0.66484594,0
EP-1635485-A1,EP-1290872,0.66391057,0
EP-1635485-A1,EP-0474556,0.65904933,0
EP-1635485-A1,EP-0952690,0.6580733,0
EP-1635485-A1,EP-0282399,0.6578468,0
EP-1635485-A1,EP-0059127,0.65612423,0
EP-1635485-A1,EP-0223638,0.65372753,0
EP-1635485-A1,EP-0015805,0.6527794,0
EP-1635485-A1,WO-2002033470,0.652683,0
EP-1635485-A1,EP-0375496,0.6517261,0
EP-1635485-A1,WO-1997009634,0.6511512,0
EP-1635485-A1,EP-0578316,0.6510235,0
EP-1635485-A1,EP-0329540,0.6509626,0
EP-1635485-A1,EP-0130869,0.6509159,0
EP-1635485-A1,EP-0498699,0.64947665,0
EP-1635485-A1,EP-0684488,0.649224,0
EP-1635485-A1,EP-0209429,0.6491745,0
EP-1635485-A1,EP-0378148,0.6488904,0
EP-1635485-A1,EP-0607070,0.64836794,0
EP-1635485-A1,EP-0229617,0.64780945,0
EP-1635485-A1,WO-1996007120,0.6477308,0
EP-1635485-A1,EP-0228734,0.64674306,0
EP-1635485-A1,EP-0985900,0.6466377,0
EP-1635485-A1,EP-0653852,0.6463399,0
EP-1635485-A1,EP-1199250,0.64545023,0
EP-1635485-A1,EP-0592316,0.64542675,0
EP-1635485-A1,EP-0944185,0.6452584,0
EP-1635485-A1,EP-0567545,0.64423764,0
EP-1635485-A1,EP-0849618,0.64383674,0
EP-1635485-A1,EP-0519038,0.64298534,0
EP-1635485-A1,EP-0507688,0.64160246,0
EP-1635485-A1,EP-0455543,0.6386403,0
EP-1635485-A1,EP-0463950,0.63835883,0
EP-1635485-A1,WO-2001001515,0.638078,0
EP-1635485-A1,WO-2002005460,0.6375358,0
EP-1635485-A1,EP-1158704,0.6370443,0
EP-1635485-A1,EP-0289306,0.6357927,0
EP-1635485-A1,EP-0876013,0.63507986,0
EP-1635485-A1,EP-0482987,0.6349707,0
EP-1635485-A1,EP-0724340,0.63405603,0
EP-1635485-A1,EP-1167992,0.6339115,0
EP-1635485-A1,EP-1188668,0.63382554,0
EP-1635485-A1,EP-0445010,0.63356507,0
EP-1635485-A1,EP-1121605,0.6335317,1
EP-1635485-A1,EP-1198864,0.63341886,0
EP-1635485-A1,EP-0192187,0.6323788,0
EP-1635485-A1,EP-0317374,0.6318723,0
EP-1635485-A1,EP-1067446,0.631557,0
EP-1635485-A1,EP-0307040,0.63152516,0
EP-1635485-A1,EP-0799768,0.6315023,0
EP-1635485-A1,WO-1998031985,0.63043696,0
EP-1635485-A1,EP-0571239,0.6303279,0
EP-1635485-A1,EP-0481876,0.63009864,0
EP-1635485-A1,EP-0100124,0.63008076,0
EP-1635485-A1,EP-0953140,0.6299886,0
EP-1635485-A1,EP-0316216,0.629893,0
EP-1635485-A1,EP-0505233,0.6289991,0
EP-1635485-A1,WO-2000069093,0.62892306,0
EP-1635485-A1,EP-0437126,0.62878805,0
EP-1635485-A1,EP-0522930,0.62861997,0
EP-1635485-A1,EP-1172949,0.62806916,0
EP-1635485-A1,EP-0642236,0.6263035,0
EP-1635485-A1,EP-0493228,0.62572575,0
EP-1635485-A1,EP-0777128,0.6255694,0
EP-1635485-A1,EP-0077731,0.6255511,0
EP-1635485-A1,EP-1074064,0.62536794,0
EP-1635485-A1,EP-0229557,0.62492144,0
EP-1635485-A1,EP-0571256,0.6246817,0
EP-1635485-A1,WO-2000023817,0.6236944,1
EP-1635485-A1,EP-0287444,0.6236291,0
EP-1635485-A1,EP-0561660,0.6234369,0
EP-1635485-A1,EP-0731401,0.62337816,0
EP-1635485-A1,EP-0434567,0.6229486,0
EP-1635485-A1,EP-0762254,0.6229048,0
EP-1635485-A1,EP-1175741,0.62260336,0
EP-1635485-A1,WO-1998044373,0.62195426,0
EP-1635485-A1,EP-1130807,0.62158066,0
EP-1635485-A1,EP-0911996,0.6202107,0
EP-1635485-A1,EP-0990934,0.6199626,0
EP-1635485-A1,EP-1808670,0.6199579,0
EP-1635485-A1,EP-1003011,0.619737,0
EP-1635485-A1,EP-0749217,0.6191019,0
EP-1635485-A1,EP-1052476,0.61790717,0
EP-1635485-A1,EP-0047212,0.61732626,0
EP-1635485-A1,EP-0356602,0.61720943,0
EP-1635485-A1,EP-0343082,0.61663246,0
EP-1635485-A1,EP-0963062,0.61660945,0
EP-1635485-A1,EP-0848828,0.6164454,0
EP-1635485-A1,EP-0827475,0.61627734,0
EP-1635485-A1,EP-0363244,0.6158729,0
EP-1635485-A1,EP-0456542,0.6156626,0
EP-1635485-A1,EP-0756180,0.6156146,0
EP-1635485-A1,EP-0771085,0.614832,0
EP-1635485-A1,EP-1005104,0.6147957,0
EP-1635485-A1,EP-1058125,0.6147696,0
EP-1635485-A1,WO-2001098801,0.61429423,0
EP-1635485-A1,EP-0260442,0.61403084,0
EP-1635485-A1,WO-1997023764,0.61397815,0
EP-1635485-A1,EP-0047694,0.6138135,0
EP-1635485-A1,EP-0868649,0.61297655,0
EP-1635485-A1,EP-0153243,0.6129273,0
EP-1635485-A1,EP-1154591,0.6128069,0
EP-1635485-A1,EP-0461394,0.6127189,0
EP-1635485-A1,EP-0718600,0.6125899,0
EP-1635485-A1,EP-0403354,0.612587,0
EP-1635485-A1,EP-0968450,0.61239994,0
EP-1635485-A1,EP-0141697,0.612326,0
